,from,from_rounded,from_location,to_haven,trip_ID,vessel_mmsi,geometry
36769,2023-04-10 18:49:57+00:00,2023-04-10 19:00:00+00:00,"[4.37674, 51.89767]",PWAH,21187,257328000,POINT (4.37674 51.89767)
36770,2023-04-10 17:59:14+00:00,2023-04-10 18:00:00+00:00,"[4.32799, 51.89351]",NMBOT,21188,538006921,POINT (4.32799 51.89351)
36771,2023-04-10 17:54:17+00:00,2023-04-10 18:00:00+00:00,"[4.31284, 51.89429]",NMBOT,21188,538006921,POINT (4.31284 51.89429)
36775,2023-04-10 19:04:44+00:00,2023-04-10 19:00:00+00:00,"[4.30427, 51.89367]",CHEM,21191,354913000,POINT (4.30427 51.89367)
36782,2023-04-10 19:45:31+00:00,2023-04-10 20:00:00+00:00,"[4.30353, 51.89338]",TORONT,21195,255804460,POINT (4.30353 51.89338)
36784,2023-04-10 21:01:24+00:00,2023-04-10 21:00:00+00:00,"[4.28786, 51.89766]",BOTL,21197,477798800,POINT (4.28786 51.89766)
36785,2023-04-10 20:56:29+00:00,2023-04-10 21:00:00+00:00,"[4.27659, 51.90062]",BOTL,21197,477798800,POINT (4.27659 51.90062)
36789,2023-04-10 21:11:31+00:00,2023-04-10 21:00:00+00:00,"[4.06839, 51.96423]",YANG,21200,215079000,POINT (4.06839 51.96423)
36790,2023-04-10 21:11:30+00:00,2023-04-10 21:00:00+00:00,"[4.27654, 51.90078]",TORONT,21201,636019638,POINT (4.27654 51.90078)
36791,2023-04-10 21:16:30+00:00,2023-04-10 21:00:00+00:00,"[4.28386, 51.89874]",TORONT,21201,636019638,POINT (4.28386 51.89874)
36798,2023-04-10 21:37:08+00:00,2023-04-10 22:00:00+00:00,"[4.06003, 51.98486]",BENE,21206,538008314,POINT (4.06003 51.98486)
36799,2023-04-10 21:37:00+00:00,2023-04-10 22:00:00+00:00,"[4.06003, 51.98486]",BENE,21206,538008314,POINT (4.06003 51.98486)
36800,2023-04-10 21:37:09+00:00,2023-04-10 22:00:00+00:00,"[4.06003, 51.98486]",BENE,21206,538008314,POINT (4.06003 51.98486)
36801,2023-04-10 21:42:09+00:00,2023-04-10 22:00:00+00:00,"[4.07035, 51.9817]",BENE,21206,538008314,POINT (4.07035 51.9817)
36802,2023-04-10 23:34:19+00:00,2023-04-11 00:00:00+00:00,"[4.37155, 51.89847]",PWAH,21207,305978000,POINT (4.37155 51.89847)
36806,2023-04-11 00:49:55+00:00,2023-04-11 01:00:00+00:00,"[4.15502, 51.95072]",7PET,21210,256440000,POINT (4.15502 51.95072)
36807,2023-04-11 00:44:59+00:00,2023-04-11 01:00:00+00:00,"[4.14086, 51.95756]",7PET,21210,256440000,POINT (4.14086 51.95756)
36808,2023-04-11 01:41:04+00:00,2023-04-11 02:00:00+00:00,"[4.37116, 51.89871]",PWAH,21211,636091848,POINT (4.37116 51.89871)
36809,2023-04-11 01:41:04+00:00,2023-04-11 02:00:00+00:00,"[4.37116, 51.89871]",PWAH,21211,636091848,POINT (4.37116 51.89871)
36812,2023-04-11 04:03:46+00:00,2023-04-11 04:00:00+00:00,"[4.16676, 51.94556]",CKVTTI,21214,230690000,POINT (4.16676 51.94556)
36813,2023-04-11 05:04:26+00:00,2023-04-11 05:00:00+00:00,"[4.08821, 51.9693]",MISS,21215,636020374,POINT (4.08821 51.9693)
36814,2023-04-11 04:59:29+00:00,2023-04-11 05:00:00+00:00,"[4.08168, 51.97722]",MISS,21215,636020374,POINT (4.08168 51.97722)
36819,2023-04-11 06:30:25+00:00,2023-04-11 07:00:00+00:00,"[4.3408, 51.89465]",2PET,21218,566660000,POINT (4.3408 51.89465)
36822,2023-04-11 06:20:17+00:00,2023-04-11 06:00:00+00:00,"[4.06652, 51.98244]",AMALIA,21220,212814000,POINT (4.06652 51.98244)
36823,2023-04-11 07:11:30+00:00,2023-04-11 07:00:00+00:00,"[3.99843, 51.96783]",AMALIA,21220,212814000,POINT (3.99843 51.96783)
36824,2023-04-11 07:01:00+00:00,2023-04-11 07:00:00+00:00,"[4.15489, 51.95105]",CKVTTI,21221,305851000,POINT (4.15489 51.95105)
36825,2023-04-11 06:35:42+00:00,2023-04-11 07:00:00+00:00,"[4.16417, 51.94655]",BRITH,21222,247376400,POINT (4.16417 51.94655)
36826,2023-04-11 06:35:39+00:00,2023-04-11 07:00:00+00:00,"[4.16417, 51.94655]",BRITH,21222,247376400,POINT (4.16417 51.94655)
36827,2023-04-11 06:30:26+00:00,2023-04-11 07:00:00+00:00,"[4.08021, 51.98441]",WAAL,21223,305835000,POINT (4.08021 51.98441)
36828,2023-04-11 07:42:00+00:00,2023-04-11 08:00:00+00:00,"[4.16483, 51.94617]",7PET,21224,257562000,POINT (4.16483 51.94617)
36832,2023-04-11 07:57:16+00:00,2023-04-11 08:00:00+00:00,"[4.26132, 51.90667]",1PET,21227,219028009,POINT (4.26132 51.90667)
36840,2023-04-11 10:19:37+00:00,2023-04-11 10:00:00+00:00,"[4.26727, 51.90445]",STLAU,21233,538007273,POINT (4.26727 51.90445)
36841,2023-04-11 10:24:23+00:00,2023-04-11 10:00:00+00:00,"[4.27447, 51.90178]",STLAU,21233,538007273,POINT (4.27447 51.90178)
36842,2023-04-11 11:15:03+00:00,2023-04-11 11:00:00+00:00,"[4.0867, 51.96524]",AMAZ,21234,218839000,POINT (4.0867 51.96524)
36843,2023-04-11 11:04:56+00:00,2023-04-11 11:00:00+00:00,"[4.07033, 51.98107]",AMAZ,21234,218839000,POINT (4.07033 51.98107)
36844,2023-04-11 10:49:54+00:00,2023-04-11 11:00:00+00:00,"[4.24901, 51.91175]",2WH,21235,241497000,POINT (4.24901 51.91175)
36845,2023-04-11 10:49:47+00:00,2023-04-11 11:00:00+00:00,"[4.24901, 51.91175]",2WH,21235,241497000,POINT (4.24901 51.91175)
36846,2023-04-11 10:49:55+00:00,2023-04-11 11:00:00+00:00,"[4.24901, 51.91175]",2WH,21235,241497000,POINT (4.24901 51.91175)
36849,2023-04-11 12:26:01+00:00,2023-04-11 12:00:00+00:00,"[4.08041, 51.97812]",4PET,21238,538009850,POINT (4.08041 51.97812)
36850,2023-04-11 12:25:53+00:00,2023-04-11 12:00:00+00:00,"[4.08041, 51.97812]",4PET,21238,538009850,POINT (4.08041 51.97812)
36851,2023-04-11 12:31:16+00:00,2023-04-11 13:00:00+00:00,"[4.06278, 51.98379]",MISS,21239,566645000,POINT (4.06278 51.98379)
36852,2023-04-11 12:00:28+00:00,2023-04-11 12:00:00+00:00,"[4.06308, 51.98389]",PET8,21240,477728200,POINT (4.06308 51.98389)
36853,2023-04-11 12:05:26+00:00,2023-04-11 12:00:00+00:00,"[4.06308, 51.98389]",PET8,21240,477728200,POINT (4.06308 51.98389)
36854,2023-04-11 12:00:31+00:00,2023-04-11 12:00:00+00:00,"[4.05364, 51.98678]",PET8,21240,477728200,POINT (4.05364 51.98678)
36855,2023-04-11 12:05:29+00:00,2023-04-11 12:00:00+00:00,"[4.06308, 51.98389]",PET8,21240,477728200,POINT (4.06308 51.98389)
36857,2023-04-11 13:58:04+00:00,2023-04-11 14:00:00+00:00,"[4.309, 51.89433]",2PET,21242,247118700,POINT (4.309 51.89433)
36858,2023-04-11 13:58:18+00:00,2023-04-11 14:00:00+00:00,"[4.309, 51.89433]",2PET,21242,247118700,POINT (4.309 51.89433)
36859,2023-04-11 14:59:27+00:00,2023-04-11 15:00:00+00:00,"[4.28671, 51.89788]",BOTL,21243,636020504,POINT (4.28671 51.89788)
36860,2023-04-11 14:59:27+00:00,2023-04-11 15:00:00+00:00,"[4.28671, 51.89788]",BOTL,21243,636020504,POINT (4.28671 51.89788)
36861,2023-04-11 15:24:59+00:00,2023-04-11 15:00:00+00:00,"[4.25807, 51.90817]",TORONT,21244,636019962,POINT (4.25807 51.90817)
36862,2023-04-11 15:35:01+00:00,2023-04-11 16:00:00+00:00,"[4.28372, 51.899]",TORONT,21244,636019962,POINT (4.28372 51.899)
36865,2023-04-11 16:20:58+00:00,2023-04-11 16:00:00+00:00,"[4.30522, 51.89442]",1PET,21247,371737000,POINT (4.30522 51.89442)
36866,2023-04-11 17:11:58+00:00,2023-04-11 17:00:00+00:00,"[4.40737, 51.89885]",WAAL,21248,209247000,POINT (4.40737 51.89885)
36867,2023-04-11 17:11:57+00:00,2023-04-11 17:00:00+00:00,"[4.40737, 51.89885]",WAAL,21248,209247000,POINT (4.40737 51.89885)
36871,2023-04-11 18:02:37+00:00,2023-04-11 18:00:00+00:00,"[4.28155, 51.8991]",2WH,21252,538003321,POINT (4.28155 51.8991)
36872,2023-04-11 18:02:40+00:00,2023-04-11 18:00:00+00:00,"[4.28155, 51.8991]",2WH,21252,538003321,POINT (4.28155 51.8991)
36875,2023-04-11 19:03:52+00:00,2023-04-11 19:00:00+00:00,"[4.28502, 51.8984]",2WH,21254,305793000,POINT (4.28502 51.8984)
36880,2023-04-11 20:19:56+00:00,2023-04-11 20:00:00+00:00,"[4.17674, 51.94005]",7PET,21257,563022700,POINT (4.17674 51.94005)
36881,2023-04-11 20:20:00+00:00,2023-04-11 20:00:00+00:00,"[4.17674, 51.94005]",7PET,21257,563022700,POINT (4.17674 51.94005)
36882,2023-04-11 20:34:55+00:00,2023-04-11 21:00:00+00:00,"[4.0993, 51.97304]",BENE,21258,355077000,POINT (4.0993 51.97304)
36883,2023-04-11 20:35:00+00:00,2023-04-11 21:00:00+00:00,"[4.0993, 51.97304]",BENE,21258,355077000,POINT (4.0993 51.97304)
36888,2023-04-11 21:00:28+00:00,2023-04-11 21:00:00+00:00,"[4.06632, 51.98198]",EURO,21262,636016437,POINT (4.06632 51.98198)
36889,2023-04-11 21:00:30+00:00,2023-04-11 21:00:00+00:00,"[4.06632, 51.98198]",EURO,21262,636016437,POINT (4.06632 51.98198)
36890,2023-04-11 20:04:55+00:00,2023-04-11 20:00:00+00:00,"[4.07955, 51.97849]",AMALIA,21263,636020542,POINT (4.07955 51.97849)
36891,2023-04-11 20:25:00+00:00,2023-04-11 20:00:00+00:00,"[4.0675, 51.96423]",AMALIA,21263,636020542,POINT (4.0675 51.96423)
36894,2023-04-11 21:40:45+00:00,2023-04-11 22:00:00+00:00,"[4.07567, 51.97933]",YANG,21266,416490000,POINT (4.07567 51.97933)
36895,2023-04-11 21:45:39+00:00,2023-04-11 22:00:00+00:00,"[4.085, 51.974]",YANG,21266,416490000,POINT (4.085 51.974)
36896,2023-04-11 21:45:56+00:00,2023-04-11 22:00:00+00:00,"[4.27504, 51.90156]",CHEM,21267,538003481,POINT (4.27504 51.90156)
36897,2023-04-11 22:26:29+00:00,2023-04-11 22:00:00+00:00,"[4.27112, 51.90268]",3PET,21268,248941000,POINT (4.27112 51.90268)
36898,2023-04-11 22:47:31+00:00,2023-04-11 23:00:00+00:00,"[4.2931, 51.89637]",3PET,21269,538003718,POINT (4.2931 51.89637)
36899,2023-04-11 23:23:15+00:00,2023-04-11 23:00:00+00:00,"[4.34478, 51.89592]",NMBOT,21270,236112740,POINT (4.34478 51.89592)
36900,2023-04-11 22:52:34+00:00,2023-04-11 23:00:00+00:00,"[4.1461, 51.95479]",7PET,21271,538005397,POINT (4.1461 51.95479)
36901,2023-04-11 22:52:38+00:00,2023-04-11 23:00:00+00:00,"[4.1461, 51.95479]",7PET,21271,538005397,POINT (4.1461 51.95479)
36905,2023-04-12 00:03:41+00:00,2023-04-12 00:00:00+00:00,"[4.32963, 51.8939]",NMBOT,21274,538006367,POINT (4.32963 51.8939)
36906,2023-04-11 23:23:21+00:00,2023-04-11 23:00:00+00:00,"[4.14868, 51.95399]",7PET,21275,309987000,POINT (4.14868 51.95399)
36907,2023-04-11 23:28:20+00:00,2023-04-11 23:00:00+00:00,"[4.15948, 51.94896]",7PET,21275,309987000,POINT (4.15948 51.94896)
36908,2023-04-12 00:08:39+00:00,2023-04-12 00:00:00+00:00,"[4.00597, 51.97786]",YANG,21276,256440000,POINT (4.00597 51.97786)
36909,2023-04-11 22:06:17+00:00,2023-04-11 22:00:00+00:00,"[4.20184, 51.92123]",YANG,21276,256440000,POINT (4.20184 51.92123)
36910,2023-04-11 21:40:44+00:00,2023-04-11 22:00:00+00:00,"[4.20184, 51.92128]",YANG,21276,256440000,POINT (4.20184 51.92128)
36911,2023-04-12 00:34:04+00:00,2023-04-12 01:00:00+00:00,"[4.29595, 51.89634]",1PET,21277,249579000,POINT (4.29595 51.89634)
36912,2023-04-12 00:44:39+00:00,2023-04-12 01:00:00+00:00,"[4.32598, 51.89355]",1PET,21277,249579000,POINT (4.32598 51.89355)
36915,2023-04-12 01:15:00+00:00,2023-04-12 01:00:00+00:00,"[4.18115, 51.93855]",7PET,21279,566679000,POINT (4.18115 51.93855)
36919,2023-04-12 02:41:51+00:00,2023-04-12 03:00:00+00:00,"[4.29528, 51.89658]",BOTL,21282,215928000,POINT (4.29528 51.89658)
36920,2023-04-12 02:46:50+00:00,2023-04-12 03:00:00+00:00,"[4.16918, 51.94436]",CKVTTI,21283,253690000,POINT (4.16918 51.94436)
36921,2023-04-12 03:12:01+00:00,2023-04-12 03:00:00+00:00,"[4.09728, 51.97299]",ELBE,21284,372545000,POINT (4.09728 51.97299)
36922,2023-04-12 03:07:18+00:00,2023-04-12 03:00:00+00:00,"[4.08072, 51.97784]",ELBE,21284,372545000,POINT (4.08072 51.97784)
36925,2023-04-12 04:38:41+00:00,2023-04-12 05:00:00+00:00,"[4.0724, 51.9799]",EURO,21287,209248000,POINT (4.0724 51.9799)
36926,2023-04-12 04:43:50+00:00,2023-04-12 05:00:00+00:00,"[4.39573, 51.89633]",WAAL,21288,538003853,POINT (4.39573 51.89633)
36927,2023-04-12 04:43:48+00:00,2023-04-12 05:00:00+00:00,"[4.39573, 51.89633]",WAAL,21288,538003853,POINT (4.39573 51.89633)
36928,2023-04-12 04:58:58+00:00,2023-04-12 05:00:00+00:00,"[4.06851, 51.98176]",EURO,21289,636013644,POINT (4.06851 51.98176)
36929,2023-04-12 05:04:10+00:00,2023-04-12 05:00:00+00:00,"[4.08146, 51.97707]",EURO,21289,636013644,POINT (4.08146 51.97707)
36930,2023-04-12 05:24:34+00:00,2023-04-12 05:00:00+00:00,"[4.33699, 51.89407]",VULK,21290,219234000,POINT (4.33699 51.89407)
36931,2023-04-12 05:24:36+00:00,2023-04-12 05:00:00+00:00,"[4.33699, 51.89407]",VULK,21290,219234000,POINT (4.33699 51.89407)
36938,2023-04-12 05:50:00+00:00,2023-04-12 06:00:00+00:00,"[4.05253, 51.98728]",CKMV,21294,432946000,POINT (4.05253 51.98728)
36939,2023-04-12 05:54:56+00:00,2023-04-12 06:00:00+00:00,"[4.06367, 51.98393]",CKMV,21294,432946000,POINT (4.06367 51.98393)
36940,2023-04-12 06:20:06+00:00,2023-04-12 06:00:00+00:00,"[4.41148, 51.90001]",WAAL,21295,477846100,POINT (4.41148 51.90001)
36941,2023-04-12 06:15:05+00:00,2023-04-12 06:00:00+00:00,"[4.39652, 51.89671]",WAAL,21295,477846100,POINT (4.39652 51.89671)
36942,2023-04-12 08:12:40+00:00,2023-04-12 08:00:00+00:00,"[4.37972, 51.89718]",WAAL,21296,246572000,POINT (4.37972 51.89718)
36943,2023-04-12 08:48:38+00:00,2023-04-12 09:00:00+00:00,"[4.43884, 51.90112]",NMSTAD,21297,224457000,POINT (4.43884 51.90112)
36944,2023-04-12 08:48:39+00:00,2023-04-12 09:00:00+00:00,"[4.43884, 51.90112]",NMSTAD,21297,224457000,POINT (4.43884 51.90112)
36947,2023-04-12 09:14:15+00:00,2023-04-12 09:00:00+00:00,"[4.04984, 51.96853]",AMALIA,21299,636018912,POINT (4.04984 51.96853)
36948,2023-04-12 08:38:28+00:00,2023-04-12 09:00:00+00:00,"[4.0568, 51.98525]",AMALIA,21299,636018912,POINT (4.0568 51.98525)
36949,2023-04-12 08:43:26+00:00,2023-04-12 09:00:00+00:00,"[4.06837, 51.98156]",AMALIA,21299,636018912,POINT (4.06837 51.98156)
36954,2023-04-12 12:02:17+00:00,2023-04-12 12:00:00+00:00,"[4.15326, 51.95184]",7PET,21304,257671000,POINT (4.15326 51.95184)
36955,2023-04-12 11:57:01+00:00,2023-04-12 12:00:00+00:00,"[4.14226, 51.95722]",7PET,21304,257671000,POINT (4.14226 51.95722)
36956,2023-04-12 12:07:26+00:00,2023-04-12 12:00:00+00:00,"[4.05643, 51.9849]",EURO,21305,538002961,POINT (4.05643 51.9849)
36957,2023-04-12 12:07:27+00:00,2023-04-12 12:00:00+00:00,"[4.05643, 51.9849]",EURO,21305,538002961,POINT (4.05643 51.9849)
36958,2023-04-12 12:32:58+00:00,2023-04-12 13:00:00+00:00,"[4.0722, 51.9807]",AMAZ,21306,636092782,POINT (4.0722 51.9807)
36959,2023-04-12 12:27:41+00:00,2023-04-12 12:00:00+00:00,"[4.06578, 51.9828]",AMAZ,21306,636092782,POINT (4.06578 51.9828)
36965,2023-04-12 14:45:01+00:00,2023-04-12 15:00:00+00:00,"[4.06608, 51.98226]",EURO,21310,636015646,POINT (4.06608 51.98226)
36966,2023-04-12 14:49:59+00:00,2023-04-12 15:00:00+00:00,"[4.08091, 51.97729]",EURO,21310,636015646,POINT (4.08091 51.97729)
36971,2023-04-12 15:20:19+00:00,2023-04-12 15:00:00+00:00,"[4.37496, 51.89878]",PWAH,21313,636091136,POINT (4.37496 51.89878)
36972,2023-04-12 14:14:58+00:00,2023-04-12 14:00:00+00:00,"[4.33212, 51.89362]",WILT,21314,247229700,POINT (4.33212 51.89362)
36973,2023-04-12 15:20:15+00:00,2023-04-12 15:00:00+00:00,"[4.37983, 51.89693]",WILT,21314,247229700,POINT (4.37983 51.89693)
36974,2023-04-12 15:15:05+00:00,2023-04-12 15:00:00+00:00,"[4.37972, 51.89723]",WILT,21314,247229700,POINT (4.37972 51.89723)
36975,2023-04-12 14:09:44+00:00,2023-04-12 14:00:00+00:00,"[4.31537, 51.8938]",WILT,21314,247229700,POINT (4.31537 51.8938)
36978,2023-04-12 17:12:20+00:00,2023-04-12 17:00:00+00:00,"[3.99771, 51.97129]",ARIANE,21316,244890472,POINT (3.99771 51.97129)
36986,2023-04-12 18:39:39+00:00,2023-04-12 19:00:00+00:00,"[4.0575, 51.98478]",EURO,21323,636015666,POINT (4.0575 51.98478)
36987,2023-04-12 18:45:00+00:00,2023-04-12 19:00:00+00:00,"[4.07265, 51.98055]",EURO,21323,636015666,POINT (4.07265 51.98055)
36997,2023-04-12 20:26:33+00:00,2023-04-12 20:00:00+00:00,"[4.15585, 51.95072]",7PET,21330,354800000,POINT (4.15585 51.95072)
36998,2023-04-12 20:21:20+00:00,2023-04-12 20:00:00+00:00,"[4.14708, 51.95461]",7PET,21330,354800000,POINT (4.14708 51.95461)
37003,2023-04-12 22:54:00+00:00,2023-04-12 23:00:00+00:00,"[3.99973, 51.96927]",AMALIA,21334,255772000,POINT (3.99973 51.96927)
37005,2023-04-12 22:08:18+00:00,2023-04-12 22:00:00+00:00,"[4.28071, 51.89944]",3PET,21336,255805583,POINT (4.28071 51.89944)
37006,2023-04-12 22:03:16+00:00,2023-04-12 22:00:00+00:00,"[4.26847, 51.90382]",3PET,21336,255805583,POINT (4.26847 51.90382)
37012,2023-04-12 23:59:57+00:00,2023-04-13 00:00:00+00:00,"[4.06167, 51.96586]",AMALIA,21339,255806452,POINT (4.06167 51.96586)
37013,2023-04-12 23:24:30+00:00,2023-04-12 23:00:00+00:00,"[4.15052, 51.95324]",CKVTTI,21340,235113769,POINT (4.15052 51.95324)
37021,2023-04-13 00:14:53+00:00,2023-04-13 00:00:00+00:00,"[4.07213, 51.98029]",EURO,21345,229945000,POINT (4.07213 51.98029)
37022,2023-04-13 00:09:59+00:00,2023-04-13 00:00:00+00:00,"[4.06175, 51.98357]",EURO,21345,229945000,POINT (4.06175 51.98357)
37023,2023-04-13 00:39:59+00:00,2023-04-13 01:00:00+00:00,"[4.0709, 51.96183]",EURO,21345,229945000,POINT (4.0709 51.96183)
37031,2023-04-13 03:23:37+00:00,2023-04-13 03:00:00+00:00,"[4.00816, 51.97679]",YANG,21351,636020533,POINT (4.00816 51.97679)
37034,2023-04-13 01:56:36+00:00,2023-04-13 02:00:00+00:00,"[3.99055, 51.95032]",AMALIA,21354,357770000,POINT (3.99055 51.95032)
37035,2023-04-13 01:20:53+00:00,2023-04-13 01:00:00+00:00,"[3.99078, 51.95035]",AMALIA,21354,357770000,POINT (3.99078 51.95035)
37036,2023-04-13 01:15:59+00:00,2023-04-13 01:00:00+00:00,"[4.05788, 51.98529]",AMALIA,21354,357770000,POINT (4.05788 51.98529)
37037,2023-04-13 01:46:29+00:00,2023-04-13 02:00:00+00:00,"[4.06667, 51.9648]",AMALIA,21354,357770000,POINT (4.06667 51.9648)
37038,2023-04-13 04:59:48+00:00,2023-04-13 05:00:00+00:00,"[4.19604, 51.93026]",BRITH,21355,232045761,POINT (4.19604 51.93026)
37039,2023-04-13 04:49:41+00:00,2023-04-13 05:00:00+00:00,"[4.1703, 51.94334]",BRITH,21355,232045761,POINT (4.1703 51.94334)
37040,2023-04-13 05:04:48+00:00,2023-04-13 05:00:00+00:00,"[4.61908, 51.71399]",,21356,212123000,POINT (4.61908 51.71399)
37041,2023-04-13 04:08:58+00:00,2023-04-13 04:00:00+00:00,"[4.07771, 51.97918]",AMAZ,21357,477096300,POINT (4.07771 51.97918)
37042,2023-04-13 04:03:59+00:00,2023-04-13 04:00:00+00:00,"[4.06077, 51.98506]",AMAZ,21357,477096300,POINT (4.06077 51.98506)
37043,2023-04-13 04:03:55+00:00,2023-04-13 04:00:00+00:00,"[4.06077, 51.98506]",AMAZ,21357,477096300,POINT (4.06077 51.98506)
37044,2023-04-13 04:34:38+00:00,2023-04-13 05:00:00+00:00,"[4.06769, 51.98162]",AMALIA,21358,368053000,POINT (4.06769 51.98162)
37045,2023-04-13 04:34:41+00:00,2023-04-13 05:00:00+00:00,"[4.06769, 51.98162]",AMALIA,21358,368053000,POINT (4.06769 51.98162)
37051,2023-04-13 06:09:59+00:00,2023-04-13 06:00:00+00:00,"[4.20123, 51.92785]",BRITH,21362,248701000,POINT (4.20123 51.92785)
37052,2023-04-13 06:25:32+00:00,2023-04-13 06:00:00+00:00,"[4.07303, 51.98062]",SCHEUR,21363,538009229,POINT (4.07303 51.98062)
37053,2023-04-13 06:30:39+00:00,2023-04-13 07:00:00+00:00,"[4.08735, 51.97632]",SCHEUR,21363,538009229,POINT (4.08735 51.97632)
37054,2023-04-13 06:41:18+00:00,2023-04-13 07:00:00+00:00,"[4.0997, 51.97372]",5PET,21364,249512000,POINT (4.0997 51.97372)
37055,2023-04-13 06:41:20+00:00,2023-04-13 07:00:00+00:00,"[4.0997, 51.97372]",5PET,21364,249512000,POINT (4.0997 51.97372)
37056,2023-04-13 07:22:19+00:00,2023-04-13 07:00:00+00:00,"[4.30751, 51.89155]",3PET,21365,373474000,POINT (4.30751 51.89155)
37059,2023-04-13 08:58:52+00:00,2023-04-13 09:00:00+00:00,"[4.16493, 51.94679]",CKVTTI,21367,236522000,POINT (4.16493 51.94679)
37060,2023-04-13 07:11:56+00:00,2023-04-13 07:00:00+00:00,"[4.07766, 51.97984]",5PET,21368,228075700,POINT (4.07766 51.97984)
37061,2023-04-13 07:11:58+00:00,2023-04-13 07:00:00+00:00,"[4.07766, 51.97984]",5PET,21368,228075700,POINT (4.07766 51.97984)
37062,2023-04-13 07:22:17+00:00,2023-04-13 07:00:00+00:00,"[4.10172, 51.97249]",5PET,21368,228075700,POINT (4.10172 51.97249)
37063,2023-04-13 07:22:19+00:00,2023-04-13 07:00:00+00:00,"[4.10172, 51.97249]",5PET,21368,228075700,POINT (4.10172 51.97249)
37064,2023-04-13 08:41:46+00:00,2023-04-13 09:00:00+00:00,"[4.16698, 51.94481]",CKVTTI,21369,210144000,POINT (4.16698 51.94481)
37065,2023-04-13 08:38:40+00:00,2023-04-13 09:00:00+00:00,"[4.15947, 51.94885]",CKVTTI,21369,210144000,POINT (4.15947 51.94885)
37067,2023-04-13 09:44:56+00:00,2023-04-13 10:00:00+00:00,"[4.11561, 51.96769]",BENE,21371,265032000,POINT (4.11561 51.96769)
37068,2023-04-13 09:39:53+00:00,2023-04-13 10:00:00+00:00,"[4.10347, 51.97161]",BENE,21371,265032000,POINT (4.10347 51.97161)
37069,2023-04-13 09:39:51+00:00,2023-04-13 10:00:00+00:00,"[4.13039, 51.96188]",CKVTTI,21372,636019774,POINT (4.13039 51.96188)
37070,2023-04-13 09:34:39+00:00,2023-04-13 10:00:00+00:00,"[4.11709, 51.9669]",CKVTTI,21372,636019774,POINT (4.11709 51.9669)
37078,2023-04-13 11:41:59+00:00,2023-04-13 12:00:00+00:00,"[4.27517, 51.90112]",3PET,21378,538006805,POINT (4.27517 51.90112)
37079,2023-04-13 11:41:51+00:00,2023-04-13 12:00:00+00:00,"[4.27517, 51.90112]",3PET,21378,538006805,POINT (4.27517 51.90112)
37080,2023-04-13 11:41:58+00:00,2023-04-13 12:00:00+00:00,"[4.57356, 51.80933]",,21379,255806303,POINT (4.57356 51.80933)
37081,2023-04-13 12:27:53+00:00,2023-04-13 12:00:00+00:00,"[4.05297, 51.96819]",YANG,21380,304080000,POINT (4.05297 51.96819)
37083,2023-04-13 13:08:50+00:00,2023-04-13 13:00:00+00:00,"[4.15533, 51.95091]",7PET,21382,248897000,POINT (4.15533 51.95091)
37085,2023-04-13 13:59:41+00:00,2023-04-13 14:00:00+00:00,"[4.07697, 51.97866]",EURO,21384,257081350,POINT (4.07697 51.97866)
37086,2023-04-13 13:54:37+00:00,2023-04-13 14:00:00+00:00,"[4.06132, 51.98361]",EURO,21384,257081350,POINT (4.06132 51.98361)
37093,2023-04-13 14:25:08+00:00,2023-04-13 14:00:00+00:00,"[4.24854, 51.91161]",TORONT,21389,248889000,POINT (4.24854 51.91161)
37096,2023-04-13 16:47:20+00:00,2023-04-13 17:00:00+00:00,"[4.07177, 51.96293]",YANG,21391,255806452,POINT (4.07177 51.96293)
37097,2023-04-13 16:22:04+00:00,2023-04-13 16:00:00+00:00,"[4.29067, 51.897]",CHEM,21392,249598000,POINT (4.29067 51.897)
37099,2023-04-13 15:51:37+00:00,2023-04-13 16:00:00+00:00,"[4.07087, 51.98117]",MISS,21394,538008340,POINT (4.07087 51.98117)
37100,2023-04-13 15:51:34+00:00,2023-04-13 16:00:00+00:00,"[4.07087, 51.98117]",MISS,21394,538008340,POINT (4.07087 51.98117)
37101,2023-04-13 16:42:31+00:00,2023-04-13 17:00:00+00:00,"[3.99834, 51.96326]",AMALIA,21395,563182800,POINT (3.99834 51.96326)
37106,2023-04-13 18:44:24+00:00,2023-04-13 19:00:00+00:00,"[4.29093, 51.89678]",3PET,21399,636021606,POINT (4.29093 51.89678)
37110,2023-04-13 18:59:59+00:00,2023-04-13 19:00:00+00:00,"[4.18892, 51.93403]",7PET,21402,248941000,POINT (4.18892 51.93403)
37111,2023-04-13 19:10:00+00:00,2023-04-13 19:00:00+00:00,"[4.17137, 51.94315]",7PET,21403,209387000,POINT (4.17137 51.94315)
37112,2023-04-13 18:54:57+00:00,2023-04-13 19:00:00+00:00,"[4.13459, 51.96061]",7PET,21403,209387000,POINT (4.13459 51.96061)
37114,2023-04-13 20:21:19+00:00,2023-04-13 20:00:00+00:00,"[4.06886, 51.96216]",EURO,21405,636021012,POINT (4.06886 51.96216)
37115,2023-04-13 20:00:55+00:00,2023-04-13 20:00:00+00:00,"[4.0803, 51.96261]",EURO,21406,538005478,POINT (4.0803 51.96261)
37118,2023-04-13 18:29:31+00:00,2023-04-13 18:00:00+00:00,"[4.04181, 51.99142]",WAAL,21408,246484000,POINT (4.04181 51.99142)
