# STN,YYYYMMDD,H,Datetime,   DD,   FH,Direction,Wind_speed
330,20230324,21,2023-03-24 21:00:00+00:00,220,120,SW,Extreme
330,20230324,22,2023-03-24 22:00:00+00:00,220,120,SW,Extreme
330,20230324,23,2023-03-24 23:00:00+00:00,220,120,SW,Extreme
330,20230324,24,2023-03-25 00:00:00+00:00,220,120,SW,Extreme
330,20230325,1,2023-03-25 01:00:00+00:00,220,120,SW,Extreme
330,20230325,2,2023-03-25 02:00:00+00:00,220,120,SW,Extreme
330,20230325,3,2023-03-25 03:00:00+00:00,220,120,SW,Extreme
330,20230325,4,2023-03-25 04:00:00+00:00,230,120,SW,Extreme
330,20230325,5,2023-03-25 05:00:00+00:00,230,110,SW,Extreme
330,20230325,6,2023-03-25 06:00:00+00:00,230,110,SW,Extreme
330,20230325,7,2023-03-25 07:00:00+00:00,230,110,SW,Extreme
330,20230325,8,2023-03-25 08:00:00+00:00,230,120,SW,Extreme
330,20230325,9,2023-03-25 09:00:00+00:00,230,130,SW,Extreme
330,20230325,10,2023-03-25 10:00:00+00:00,230,130,SW,Extreme
330,20230325,11,2023-03-25 11:00:00+00:00,240,140,SW,Extreme
330,20230325,12,2023-03-25 12:00:00+00:00,230,140,SW,Extreme
330,20230325,13,2023-03-25 13:00:00+00:00,240,120,SW,Extreme
330,20230325,14,2023-03-25 14:00:00+00:00,240,120,SW,Extreme
330,20230325,15,2023-03-25 15:00:00+00:00,250,120,W,Extreme
330,20230325,16,2023-03-25 16:00:00+00:00,240,110,SW,Extreme
330,20230325,17,2023-03-25 17:00:00+00:00,250,110,W,Extreme
330,20230325,18,2023-03-25 18:00:00+00:00,250,100,W,High
330,20230325,19,2023-03-25 19:00:00+00:00,260,90,W,High
330,20230325,20,2023-03-25 20:00:00+00:00,260,60,W,Mid
330,20230325,21,2023-03-25 21:00:00+00:00,240,50,SW,Mid
330,20230325,22,2023-03-25 22:00:00+00:00,240,50,SW,Mid
330,20230325,23,2023-03-25 23:00:00+00:00,240,60,SW,Mid
330,20230325,24,2023-03-26 00:00:00+00:00,220,50,SW,Mid
330,20230326,1,2023-03-26 01:00:00+00:00,210,50,SW,Mid
330,20230326,2,2023-03-26 02:00:00+00:00,210,50,SW,Mid
330,20230326,3,2023-03-26 03:00:00+00:00,200,50,S,Mid
330,20230326,4,2023-03-26 04:00:00+00:00,170,40,S,Mid
330,20230326,5,2023-03-26 05:00:00+00:00,80,20,E,Low
330,20230326,6,2023-03-26 06:00:00+00:00,80,20,E,Low
330,20230326,7,2023-03-26 07:00:00+00:00,110,40,E,Mid
330,20230326,8,2023-03-26 08:00:00+00:00,100,40,E,Mid
330,20230326,9,2023-03-26 09:00:00+00:00,70,30,E,Low
330,20230326,10,2023-03-26 10:00:00+00:00,20,30,N,Low
330,20230326,11,2023-03-26 11:00:00+00:00,40,60,NE,Mid
330,20230326,12,2023-03-26 12:00:00+00:00,40,90,NE,High
330,20230326,13,2023-03-26 13:00:00+00:00,20,100,N,High
330,20230326,14,2023-03-26 14:00:00+00:00,20,120,N,Extreme
330,20230326,15,2023-03-26 15:00:00+00:00,20,130,N,Extreme
330,20230326,16,2023-03-26 16:00:00+00:00,10,130,N,Extreme
330,20230326,17,2023-03-26 17:00:00+00:00,10,130,N,Extreme
330,20230326,18,2023-03-26 18:00:00+00:00,10,120,N,Extreme
330,20230326,19,2023-03-26 19:00:00+00:00,360,120,N,Extreme
330,20230326,20,2023-03-26 20:00:00+00:00,10,120,N,Extreme
330,20230326,21,2023-03-26 21:00:00+00:00,10,120,N,Extreme
330,20230326,22,2023-03-26 22:00:00+00:00,360,110,N,Extreme
330,20230326,23,2023-03-26 23:00:00+00:00,350,110,N,Extreme
330,20230326,24,2023-03-27 00:00:00+00:00,340,90,N,High
330,20230327,1,2023-03-27 01:00:00+00:00,330,100,NW,High
330,20230327,2,2023-03-27 02:00:00+00:00,340,90,N,High
330,20230327,3,2023-03-27 03:00:00+00:00,350,70,N,Mid
330,20230327,4,2023-03-27 04:00:00+00:00,340,100,N,High
330,20230327,5,2023-03-27 05:00:00+00:00,330,100,NW,High
330,20230327,6,2023-03-27 06:00:00+00:00,330,110,NW,Extreme
330,20230327,7,2023-03-27 07:00:00+00:00,340,100,N,High
330,20230327,8,2023-03-27 08:00:00+00:00,340,110,N,Extreme
330,20230327,9,2023-03-27 09:00:00+00:00,340,100,N,High
330,20230327,10,2023-03-27 10:00:00+00:00,330,100,NW,High
330,20230327,11,2023-03-27 11:00:00+00:00,350,100,N,High
330,20230327,12,2023-03-27 12:00:00+00:00,330,90,NW,High
330,20230327,13,2023-03-27 13:00:00+00:00,330,100,NW,High
330,20230327,14,2023-03-27 14:00:00+00:00,320,100,NW,High
330,20230327,15,2023-03-27 15:00:00+00:00,330,100,NW,High
330,20230327,16,2023-03-27 16:00:00+00:00,330,90,NW,High
330,20230327,17,2023-03-27 17:00:00+00:00,330,90,NW,High
330,20230327,18,2023-03-27 18:00:00+00:00,330,80,NW,High
330,20230327,19,2023-03-27 19:00:00+00:00,330,80,NW,High
330,20230327,20,2023-03-27 20:00:00+00:00,320,70,NW,Mid
330,20230327,21,2023-03-27 21:00:00+00:00,300,60,NW,Mid
330,20230327,22,2023-03-27 22:00:00+00:00,300,50,NW,Mid
330,20230327,23,2023-03-27 23:00:00+00:00,320,50,NW,Mid
330,20230327,24,2023-03-28 00:00:00+00:00,300,40,NW,Mid
330,20230328,1,2023-03-28 01:00:00+00:00,290,30,W,Low
330,20230328,2,2023-03-28 02:00:00+00:00,230,30,SW,Low
330,20230328,3,2023-03-28 03:00:00+00:00,220,30,SW,Low
330,20230328,4,2023-03-28 04:00:00+00:00,210,30,SW,Low
330,20230328,5,2023-03-28 05:00:00+00:00,200,40,S,Mid
330,20230328,6,2023-03-28 06:00:00+00:00,190,50,S,Mid
330,20230328,7,2023-03-28 07:00:00+00:00,190,50,S,Mid
330,20230328,8,2023-03-28 08:00:00+00:00,180,60,S,Mid
330,20230328,9,2023-03-28 09:00:00+00:00,180,70,S,Mid
330,20230328,10,2023-03-28 10:00:00+00:00,180,90,S,High
330,20230328,11,2023-03-28 11:00:00+00:00,180,100,S,High
330,20230328,12,2023-03-28 12:00:00+00:00,170,100,S,High
330,20230328,13,2023-03-28 13:00:00+00:00,180,100,S,High
330,20230328,14,2023-03-28 14:00:00+00:00,200,90,S,High
330,20230328,15,2023-03-28 15:00:00+00:00,200,80,S,High
330,20230328,16,2023-03-28 16:00:00+00:00,200,70,S,Mid
330,20230328,17,2023-03-28 17:00:00+00:00,200,70,S,Mid
330,20230328,18,2023-03-28 18:00:00+00:00,210,80,SW,High
330,20230328,19,2023-03-28 19:00:00+00:00,170,90,S,High
330,20230328,20,2023-03-28 20:00:00+00:00,170,90,S,High
330,20230328,21,2023-03-28 21:00:00+00:00,170,90,S,High
330,20230328,22,2023-03-28 22:00:00+00:00,170,80,S,High
330,20230328,23,2023-03-28 23:00:00+00:00,180,80,S,High
330,20230328,24,2023-03-29 00:00:00+00:00,190,80,S,High
330,20230329,1,2023-03-29 01:00:00+00:00,190,70,S,Mid
330,20230329,2,2023-03-29 02:00:00+00:00,200,70,S,Mid
330,20230329,3,2023-03-29 03:00:00+00:00,200,60,S,Mid
330,20230329,4,2023-03-29 04:00:00+00:00,210,60,SW,Mid
330,20230329,5,2023-03-29 05:00:00+00:00,210,60,SW,Mid
330,20230329,6,2023-03-29 06:00:00+00:00,210,60,SW,Mid
330,20230329,7,2023-03-29 07:00:00+00:00,220,70,SW,Mid
330,20230329,8,2023-03-29 08:00:00+00:00,210,70,SW,Mid
330,20230329,9,2023-03-29 09:00:00+00:00,210,70,SW,Mid
330,20230329,10,2023-03-29 10:00:00+00:00,210,60,SW,Mid
330,20230329,11,2023-03-29 11:00:00+00:00,200,60,S,Mid
330,20230329,12,2023-03-29 12:00:00+00:00,220,60,SW,Mid
330,20230329,13,2023-03-29 13:00:00+00:00,190,60,S,Mid
330,20230329,14,2023-03-29 14:00:00+00:00,180,70,S,Mid
330,20230329,15,2023-03-29 15:00:00+00:00,180,70,S,Mid
330,20230329,16,2023-03-29 16:00:00+00:00,180,80,S,High
330,20230329,17,2023-03-29 17:00:00+00:00,170,70,S,Mid
330,20230329,18,2023-03-29 18:00:00+00:00,180,70,S,Mid
330,20230329,19,2023-03-29 19:00:00+00:00,180,70,S,Mid
330,20230329,20,2023-03-29 20:00:00+00:00,170,70,S,Mid
330,20230329,21,2023-03-29 21:00:00+00:00,180,70,S,Mid
330,20230329,22,2023-03-29 22:00:00+00:00,190,90,S,High
330,20230329,23,2023-03-29 23:00:00+00:00,200,80,S,High
330,20230329,24,2023-03-30 00:00:00+00:00,240,90,SW,High
330,20230330,1,2023-03-30 01:00:00+00:00,230,90,SW,High
330,20230330,2,2023-03-30 02:00:00+00:00,220,100,SW,High
330,20230330,3,2023-03-30 03:00:00+00:00,220,100,SW,High
330,20230330,4,2023-03-30 04:00:00+00:00,220,110,SW,Extreme
330,20230330,5,2023-03-30 05:00:00+00:00,220,120,SW,Extreme
330,20230330,6,2023-03-30 06:00:00+00:00,220,110,SW,Extreme
330,20230330,7,2023-03-30 07:00:00+00:00,220,120,SW,Extreme
330,20230330,8,2023-03-30 08:00:00+00:00,230,120,SW,Extreme
330,20230330,9,2023-03-30 09:00:00+00:00,230,120,SW,Extreme
330,20230330,10,2023-03-30 10:00:00+00:00,230,120,SW,Extreme
330,20230330,11,2023-03-30 11:00:00+00:00,230,120,SW,Extreme
330,20230330,12,2023-03-30 12:00:00+00:00,230,110,SW,Extreme
330,20230330,13,2023-03-30 13:00:00+00:00,230,110,SW,Extreme
330,20230330,14,2023-03-30 14:00:00+00:00,230,120,SW,Extreme
330,20230330,15,2023-03-30 15:00:00+00:00,230,120,SW,Extreme
330,20230330,16,2023-03-30 16:00:00+00:00,230,120,SW,Extreme
330,20230330,17,2023-03-30 17:00:00+00:00,230,120,SW,Extreme
330,20230330,18,2023-03-30 18:00:00+00:00,220,120,SW,Extreme
330,20230330,19,2023-03-30 19:00:00+00:00,230,110,SW,Extreme
330,20230330,20,2023-03-30 20:00:00+00:00,230,110,SW,Extreme
330,20230330,21,2023-03-30 21:00:00+00:00,210,100,SW,High
330,20230330,22,2023-03-30 22:00:00+00:00,210,90,SW,High
330,20230330,23,2023-03-30 23:00:00+00:00,200,70,S,Mid
330,20230330,24,2023-03-31 00:00:00+00:00,180,60,S,Mid
330,20230331,1,2023-03-31 01:00:00+00:00,190,70,S,Mid
330,20230331,2,2023-03-31 02:00:00+00:00,180,90,S,High
330,20230331,3,2023-03-31 03:00:00+00:00,180,90,S,High
330,20230331,4,2023-03-31 04:00:00+00:00,170,100,S,High
330,20230331,5,2023-03-31 05:00:00+00:00,180,100,S,High
330,20230331,6,2023-03-31 06:00:00+00:00,190,100,S,High
330,20230331,7,2023-03-31 07:00:00+00:00,190,90,S,High
330,20230331,8,2023-03-31 08:00:00+00:00,200,100,S,High
330,20230331,9,2023-03-31 09:00:00+00:00,190,90,S,High
330,20230331,10,2023-03-31 10:00:00+00:00,200,100,S,High
330,20230331,11,2023-03-31 11:00:00+00:00,190,110,S,Extreme
330,20230331,12,2023-03-31 12:00:00+00:00,200,110,S,Extreme
330,20230331,13,2023-03-31 13:00:00+00:00,200,100,S,High
330,20230331,14,2023-03-31 14:00:00+00:00,200,110,S,Extreme
330,20230331,15,2023-03-31 15:00:00+00:00,200,100,S,High
330,20230331,16,2023-03-31 16:00:00+00:00,210,100,SW,High
330,20230331,17,2023-03-31 17:00:00+00:00,220,120,SW,Extreme
330,20230331,18,2023-03-31 18:00:00+00:00,220,120,SW,Extreme
330,20230331,19,2023-03-31 19:00:00+00:00,220,110,SW,Extreme
330,20230331,20,2023-03-31 20:00:00+00:00,230,100,SW,High
330,20230331,21,2023-03-31 21:00:00+00:00,250,100,W,High
330,20230331,22,2023-03-31 22:00:00+00:00,270,70,W,Mid
330,20230331,23,2023-03-31 23:00:00+00:00,270,80,W,High
330,20230331,24,2023-04-01 00:00:00+00:00,270,100,W,High
330,20230401,1,2023-04-01 01:00:00+00:00,280,100,W,High
330,20230401,2,2023-04-01 02:00:00+00:00,290,100,W,High
330,20230401,3,2023-04-01 03:00:00+00:00,300,100,NW,High
330,20230401,4,2023-04-01 04:00:00+00:00,310,100,NW,High
330,20230401,5,2023-04-01 05:00:00+00:00,310,90,NW,High
330,20230401,6,2023-04-01 06:00:00+00:00,330,90,NW,High
330,20230401,7,2023-04-01 07:00:00+00:00,320,90,NW,High
330,20230401,8,2023-04-01 08:00:00+00:00,320,90,NW,High
330,20230401,9,2023-04-01 09:00:00+00:00,320,90,NW,High
330,20230401,10,2023-04-01 10:00:00+00:00,320,90,NW,High
330,20230401,11,2023-04-01 11:00:00+00:00,310,90,NW,High
330,20230401,12,2023-04-01 12:00:00+00:00,320,80,NW,High
330,20230401,13,2023-04-01 13:00:00+00:00,320,80,NW,High
330,20230401,14,2023-04-01 14:00:00+00:00,330,80,NW,High
330,20230401,15,2023-04-01 15:00:00+00:00,340,80,N,High
330,20230401,16,2023-04-01 16:00:00+00:00,350,100,N,High
330,20230401,17,2023-04-01 17:00:00+00:00,360,110,N,Extreme
330,20230401,18,2023-04-01 18:00:00+00:00,10,100,N,High
330,20230401,19,2023-04-01 19:00:00+00:00,10,100,N,High
330,20230401,20,2023-04-01 20:00:00+00:00,20,100,N,High
330,20230401,21,2023-04-01 21:00:00+00:00,20,100,N,High
330,20230401,22,2023-04-01 22:00:00+00:00,30,110,NE,Extreme
330,20230401,23,2023-04-01 23:00:00+00:00,30,100,NE,High
330,20230401,24,2023-04-02 00:00:00+00:00,30,110,NE,Extreme
330,20230402,1,2023-04-02 01:00:00+00:00,30,100,NE,High
330,20230402,2,2023-04-02 02:00:00+00:00,40,110,NE,Extreme
330,20230402,3,2023-04-02 03:00:00+00:00,30,100,NE,High
330,20230402,4,2023-04-02 04:00:00+00:00,30,100,NE,High
330,20230402,5,2023-04-02 05:00:00+00:00,50,100,NE,High
330,20230402,6,2023-04-02 06:00:00+00:00,40,90,NE,High
330,20230402,7,2023-04-02 07:00:00+00:00,40,100,NE,High
330,20230402,8,2023-04-02 08:00:00+00:00,60,100,NE,High
330,20230402,9,2023-04-02 09:00:00+00:00,40,90,NE,High
330,20230402,10,2023-04-02 10:00:00+00:00,40,80,NE,High
330,20230402,11,2023-04-02 11:00:00+00:00,60,80,NE,High
330,20230402,12,2023-04-02 12:00:00+00:00,30,80,NE,High
330,20230402,13,2023-04-02 13:00:00+00:00,40,90,NE,High
330,20230402,14,2023-04-02 14:00:00+00:00,20,90,N,High
330,20230402,15,2023-04-02 15:00:00+00:00,30,90,NE,High
330,20230402,16,2023-04-02 16:00:00+00:00,30,90,NE,High
330,20230402,17,2023-04-02 17:00:00+00:00,30,70,NE,Mid
330,20230402,18,2023-04-02 18:00:00+00:00,50,70,NE,Mid
330,20230402,19,2023-04-02 19:00:00+00:00,40,70,NE,Mid
330,20230402,20,2023-04-02 20:00:00+00:00,30,70,NE,Mid
330,20230402,21,2023-04-02 21:00:00+00:00,40,100,NE,High
330,20230402,22,2023-04-02 22:00:00+00:00,50,80,NE,High
330,20230402,23,2023-04-02 23:00:00+00:00,60,70,NE,Mid
330,20230402,24,2023-04-03 00:00:00+00:00,70,50,E,Mid
330,20230403,1,2023-04-03 01:00:00+00:00,70,50,E,Mid
330,20230403,2,2023-04-03 02:00:00+00:00,80,60,E,Mid
330,20230403,3,2023-04-03 03:00:00+00:00,90,50,E,Mid
330,20230403,4,2023-04-03 04:00:00+00:00,100,50,E,Mid
330,20230403,5,2023-04-03 05:00:00+00:00,90,50,E,Mid
330,20230403,6,2023-04-03 06:00:00+00:00,90,50,E,Mid
330,20230403,7,2023-04-03 07:00:00+00:00,90,60,E,Mid
330,20230403,8,2023-04-03 08:00:00+00:00,90,60,E,Mid
330,20230403,9,2023-04-03 09:00:00+00:00,90,70,E,Mid
330,20230403,10,2023-04-03 10:00:00+00:00,90,80,E,High
330,20230403,11,2023-04-03 11:00:00+00:00,90,80,E,High
330,20230403,12,2023-04-03 12:00:00+00:00,100,80,E,High
330,20230403,13,2023-04-03 13:00:00+00:00,90,80,E,High
330,20230403,14,2023-04-03 14:00:00+00:00,90,80,E,High
330,20230403,15,2023-04-03 15:00:00+00:00,90,70,E,Mid
330,20230403,16,2023-04-03 16:00:00+00:00,90,60,E,Mid
330,20230403,17,2023-04-03 17:00:00+00:00,70,70,E,Mid
330,20230403,18,2023-04-03 18:00:00+00:00,70,70,E,Mid
330,20230403,19,2023-04-03 19:00:00+00:00,70,70,E,Mid
330,20230403,20,2023-04-03 20:00:00+00:00,90,60,E,Mid
330,20230403,21,2023-04-03 21:00:00+00:00,90,50,E,Mid
330,20230403,22,2023-04-03 22:00:00+00:00,90,40,E,Mid
330,20230403,23,2023-04-03 23:00:00+00:00,100,30,E,Low
330,20230403,24,2023-04-04 00:00:00+00:00,60,40,NE,Mid
330,20230404,1,2023-04-04 01:00:00+00:00,70,40,E,Mid
330,20230404,2,2023-04-04 02:00:00+00:00,80,30,E,Low
330,20230404,3,2023-04-04 03:00:00+00:00,80,40,E,Mid
330,20230404,4,2023-04-04 04:00:00+00:00,80,30,E,Low
330,20230404,5,2023-04-04 05:00:00+00:00,90,40,E,Mid
330,20230404,6,2023-04-04 06:00:00+00:00,100,30,E,Low
330,20230404,7,2023-04-04 07:00:00+00:00,110,30,E,Low
330,20230404,8,2023-04-04 08:00:00+00:00,70,30,E,Low
330,20230404,9,2023-04-04 09:00:00+00:00,80,20,E,Low
330,20230404,10,2023-04-04 10:00:00+00:00,100,40,E,Mid
330,20230404,11,2023-04-04 11:00:00+00:00,90,40,E,Mid
330,20230404,12,2023-04-04 12:00:00+00:00,340,30,N,Low
330,20230404,13,2023-04-04 13:00:00+00:00,350,40,N,Mid
330,20230404,14,2023-04-04 14:00:00+00:00,350,40,N,Mid
330,20230404,15,2023-04-04 15:00:00+00:00,360,50,N,Mid
330,20230404,16,2023-04-04 16:00:00+00:00,10,60,N,Mid
330,20230404,17,2023-04-04 17:00:00+00:00,10,60,N,Mid
330,20230404,18,2023-04-04 18:00:00+00:00,20,70,N,Mid
330,20230404,19,2023-04-04 19:00:00+00:00,30,90,NE,High
330,20230404,20,2023-04-04 20:00:00+00:00,40,90,NE,High
330,20230404,21,2023-04-04 21:00:00+00:00,70,50,E,Mid
330,20230404,22,2023-04-04 22:00:00+00:00,70,20,E,Low
330,20230404,23,2023-04-04 23:00:00+00:00,60,20,NE,Low
330,20230404,24,2023-04-05 00:00:00+00:00,80,10,E,Low
330,20230405,1,2023-04-05 01:00:00+00:00,90,10,E,Low
330,20230405,2,2023-04-05 02:00:00+00:00,100,10,E,Low
330,20230405,3,2023-04-05 03:00:00+00:00,120,30,SE,Low
330,20230405,4,2023-04-05 04:00:00+00:00,120,30,SE,Low
330,20230405,5,2023-04-05 05:00:00+00:00,130,30,SE,Low
330,20230405,6,2023-04-05 06:00:00+00:00,110,20,E,Low
330,20230405,7,2023-04-05 07:00:00+00:00,130,20,SE,Low
330,20230405,8,2023-04-05 08:00:00+00:00,170,20,S,Low
330,20230405,9,2023-04-05 09:00:00+00:00,150,10,SE,Low
330,20230405,10,2023-04-05 10:00:00+00:00,340,10,N,Low
330,20230405,11,2023-04-05 11:00:00+00:00,310,20,NW,Low
330,20230405,12,2023-04-05 12:00:00+00:00,320,30,NW,Low
330,20230405,13,2023-04-05 13:00:00+00:00,300,30,NW,Low
330,20230405,14,2023-04-05 14:00:00+00:00,310,30,NW,Low
330,20230405,15,2023-04-05 15:00:00+00:00,320,30,NW,Low
330,20230405,16,2023-04-05 16:00:00+00:00,320,30,NW,Low
330,20230405,17,2023-04-05 17:00:00+00:00,340,30,N,Low
330,20230405,18,2023-04-05 18:00:00+00:00,320,20,NW,Low
330,20230405,19,2023-04-05 19:00:00+00:00,60,10,NE,Low
330,20230405,20,2023-04-05 20:00:00+00:00,90,20,E,Low
330,20230405,21,2023-04-05 21:00:00+00:00,120,20,SE,Low
330,20230405,22,2023-04-05 22:00:00+00:00,120,40,SE,Mid
330,20230405,23,2023-04-05 23:00:00+00:00,130,30,SE,Low
330,20230405,24,2023-04-06 00:00:00+00:00,150,40,SE,Mid
330,20230406,1,2023-04-06 01:00:00+00:00,140,60,SE,Mid
330,20230406,2,2023-04-06 02:00:00+00:00,160,50,S,Mid
330,20230406,3,2023-04-06 03:00:00+00:00,180,50,S,Mid
330,20230406,4,2023-04-06 04:00:00+00:00,170,50,S,Mid
330,20230406,5,2023-04-06 05:00:00+00:00,190,40,S,Mid
330,20230406,6,2023-04-06 06:00:00+00:00,200,40,S,Mid
330,20230406,7,2023-04-06 07:00:00+00:00,190,60,S,Mid
330,20230406,8,2023-04-06 08:00:00+00:00,180,80,S,High
330,20230406,9,2023-04-06 09:00:00+00:00,170,100,S,High
330,20230406,10,2023-04-06 10:00:00+00:00,170,90,S,High
330,20230406,11,2023-04-06 11:00:00+00:00,170,100,S,High
330,20230406,12,2023-04-06 12:00:00+00:00,170,100,S,High
330,20230406,13,2023-04-06 13:00:00+00:00,180,90,S,High
330,20230406,14,2023-04-06 14:00:00+00:00,180,80,S,High
330,20230406,15,2023-04-06 15:00:00+00:00,190,70,S,Mid
330,20230406,16,2023-04-06 16:00:00+00:00,200,60,S,Mid
330,20230406,17,2023-04-06 17:00:00+00:00,240,50,SW,Mid
330,20230406,18,2023-04-06 18:00:00+00:00,280,50,W,Mid
330,20230406,19,2023-04-06 19:00:00+00:00,290,50,W,Mid
330,20230406,20,2023-04-06 20:00:00+00:00,280,50,W,Mid
330,20230406,21,2023-04-06 21:00:00+00:00,280,50,W,Mid
330,20230406,22,2023-04-06 22:00:00+00:00,290,50,W,Mid
330,20230406,23,2023-04-06 23:00:00+00:00,290,50,W,Mid
330,20230406,24,2023-04-07 00:00:00+00:00,300,60,NW,Mid
330,20230407,1,2023-04-07 01:00:00+00:00,290,60,W,Mid
330,20230407,2,2023-04-07 02:00:00+00:00,300,70,NW,Mid
330,20230407,3,2023-04-07 03:00:00+00:00,310,70,NW,Mid
330,20230407,4,2023-04-07 04:00:00+00:00,330,70,NW,Mid
330,20230407,5,2023-04-07 05:00:00+00:00,330,70,NW,Mid
330,20230407,6,2023-04-07 06:00:00+00:00,330,70,NW,Mid
330,20230407,7,2023-04-07 07:00:00+00:00,340,70,N,Mid
330,20230407,8,2023-04-07 08:00:00+00:00,330,70,NW,Mid
330,20230407,9,2023-04-07 09:00:00+00:00,320,80,NW,High
330,20230407,10,2023-04-07 10:00:00+00:00,310,80,NW,High
330,20230407,11,2023-04-07 11:00:00+00:00,330,80,NW,High
330,20230407,12,2023-04-07 12:00:00+00:00,320,70,NW,Mid
330,20230407,13,2023-04-07 13:00:00+00:00,330,70,NW,Mid
330,20230407,14,2023-04-07 14:00:00+00:00,320,80,NW,High
330,20230407,15,2023-04-07 15:00:00+00:00,330,70,NW,Mid
330,20230407,16,2023-04-07 16:00:00+00:00,330,70,NW,Mid
330,20230407,17,2023-04-07 17:00:00+00:00,330,70,NW,Mid
330,20230407,18,2023-04-07 18:00:00+00:00,330,60,NW,Mid
330,20230407,19,2023-04-07 19:00:00+00:00,330,60,NW,Mid
330,20230407,20,2023-04-07 20:00:00+00:00,330,60,NW,Mid
330,20230407,21,2023-04-07 21:00:00+00:00,330,60,NW,Mid
330,20230407,22,2023-04-07 22:00:00+00:00,340,50,N,Mid
330,20230407,23,2023-04-07 23:00:00+00:00,340,50,N,Mid
330,20230407,24,2023-04-08 00:00:00+00:00,340,50,N,Mid
330,20230408,1,2023-04-08 01:00:00+00:00,350,40,N,Mid
330,20230408,2,2023-04-08 02:00:00+00:00,10,40,N,Mid
330,20230408,3,2023-04-08 03:00:00+00:00,320,20,NW,Low
330,20230408,4,2023-04-08 04:00:00+00:00,330,10,NW,Low
330,20230408,5,2023-04-08 05:00:00+00:00,320,20,NW,Low
330,20230408,6,2023-04-08 06:00:00+00:00,340,30,N,Low
330,20230408,7,2023-04-08 07:00:00+00:00,360,30,N,Low
330,20230408,8,2023-04-08 08:00:00+00:00,30,40,NE,Mid
330,20230408,9,2023-04-08 09:00:00+00:00,10,40,N,Mid
330,20230408,10,2023-04-08 10:00:00+00:00,30,30,NE,Low
330,20230408,11,2023-04-08 11:00:00+00:00,330,30,NW,Low
330,20230408,12,2023-04-08 12:00:00+00:00,340,30,N,Low
330,20230408,13,2023-04-08 13:00:00+00:00,350,40,N,Mid
330,20230408,14,2023-04-08 14:00:00+00:00,350,40,N,Mid
330,20230408,15,2023-04-08 15:00:00+00:00,360,40,N,Mid
330,20230408,16,2023-04-08 16:00:00+00:00,20,70,N,Mid
330,20230408,17,2023-04-08 17:00:00+00:00,20,70,N,Mid
330,20230408,18,2023-04-08 18:00:00+00:00,30,60,NE,Mid
330,20230408,19,2023-04-08 19:00:00+00:00,20,50,N,Mid
330,20230408,20,2023-04-08 20:00:00+00:00,30,50,NE,Mid
330,20230408,21,2023-04-08 21:00:00+00:00,20,50,N,Mid
330,20230408,22,2023-04-08 22:00:00+00:00,30,50,NE,Mid
330,20230408,23,2023-04-08 23:00:00+00:00,50,50,NE,Mid
330,20230408,24,2023-04-09 00:00:00+00:00,80,20,E,Low
330,20230409,1,2023-04-09 01:00:00+00:00,100,30,E,Low
